#;Kode;PST;GI/Penghantar;Functloc;ID;SID;Merk;Type;Volt;Phasa;Penempatan;Line;Ket.;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8
2040;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0004;C1351816926900000136;-;N/A;N/A;500;S;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2041;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0004;C1351816926900000137;-;N/A;N/A;500;T;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2042;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0004;C1351816926900000138;-;N/A;N/A;500;T;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2043;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0004;C1351816926900000139;-;N/A;N/A;500;T;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2044;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0004;C1351816926900000140;-;N/A;N/A;500;T;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2045;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0004;C1351816926900000141;-;N/A;N/A;500;T;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2046;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0004;C1351816926900000142;-;N/A;N/A;500;T;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2047;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0004;C1351816926900000143;-;N/A;N/A;500;T;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2048;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0004;C1351816926900000144;-;N/A;N/A;500;T;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2049;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000145;-;N/A;N/A;500;R;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2050;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000146;-;N/A;N/A;500;R;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2051;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000147;-;N/A;N/A;500;R;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2052;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000148;-;N/A;N/A;500;R;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2053;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000149;-;N/A;N/A;500;R;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2054;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000150;-;N/A;N/A;500;R;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2055;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000151;-;N/A;N/A;500;R;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2056;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000152;-;N/A;N/A;500;R;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2057;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000153;-;N/A;N/A;500;S;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2058;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000154;-;N/A;N/A;500;S;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2059;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000155;-;N/A;N/A;500;S;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2060;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000156;-;N/A;N/A;500;S;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2061;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000157;-;N/A;N/A;500;S;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2062;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000158;-;N/A;N/A;500;S;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2063;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000159;-;N/A;N/A;500;S;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2064;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000160;-;N/A;N/A;500;S;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2065;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000161;-;N/A;N/A;500;T;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2066;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000162;-;N/A;N/A;500;T;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2067;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000163;-;N/A;N/A;500;T;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2068;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000164;-;N/A;N/A;500;T;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2069;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000165;-;N/A;N/A;500;T;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2070;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000166;-;N/A;N/A;500;T;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2071;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000167;-;N/A;N/A;500;T;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2072;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000168;-;N/A;N/A;500;T;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2073;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000169;-;N/A;N/A;500;R;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2074;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000170;-;N/A;N/A;500;R;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2075;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000171;-;N/A;N/A;500;R;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2076;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000172;-;N/A;N/A;500;R;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2077;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000173;-;N/A;N/A;500;R;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2078;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000174;-;N/A;N/A;500;R;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2079;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000175;-;N/A;N/A;500;R;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2080;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000176;-;N/A;N/A;500;R;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2081;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000177;-;N/A;N/A;500;S;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2082;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000178;-;N/A;N/A;500;S;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2083;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000179;-;N/A;N/A;500;S;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2084;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000180;-;N/A;N/A;500;S;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2085;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000181;-;N/A;N/A;500;S;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2086;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000182;-;N/A;N/A;500;S;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2087;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000183;-;N/A;N/A;500;S;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2088;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000184;-;N/A;N/A;500;S;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2089;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000185;-;N/A;N/A;500;T;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2090;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000186;-;N/A;N/A;500;T;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2091;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000187;-;N/A;N/A;500;T;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2092;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000188;-;N/A;N/A;500;T;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2093;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000189;-;N/A;N/A;500;T;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2094;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000190;-;N/A;N/A;500;T;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2095;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000191;-;N/A;N/A;500;T;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2096;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0012;C1351816926900000192;-;N/A;N/A;500;T;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2097;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000193;-;N/A;N/A;500;R;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2098;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000194;-;N/A;N/A;500;R;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2099;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000195;-;N/A;N/A;500;R;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2100;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000196;-;N/A;N/A;500;R;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2101;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000197;-;N/A;N/A;500;R;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2102;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000198;-;N/A;N/A;500;R;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2103;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000199;-;N/A;N/A;500;R;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2104;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000200;-;N/A;N/A;500;R;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2105;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000201;-;N/A;N/A;500;S;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2106;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000202;-;N/A;N/A;500;S;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2107;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000203;-;N/A;N/A;500;S;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2108;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000204;-;N/A;N/A;500;S;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2109;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000205;-;N/A;N/A;500;S;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2110;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000206;-;N/A;N/A;500;S;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2111;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000207;-;N/A;N/A;500;S;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2112;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000208;-;N/A;N/A;500;S;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2113;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000209;-;N/A;N/A;500;T;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2114;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000210;-;N/A;N/A;500;T;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2115;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000211;-;N/A;N/A;500;T;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2116;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000212;-;N/A;N/A;500;T;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2117;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000213;-;N/A;N/A;500;T;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2118;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000214;-;N/A;N/A;500;T;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2119;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000215;-;N/A;N/A;500;T;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2120;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000216;-;N/A;N/A;500;T;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #1;PHT 1;-;-;-;-;-;-;-;-
2121;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000217;-;N/A;N/A;500;R;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2122;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000218;-;N/A;N/A;500;R;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2123;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000219;-;N/A;N/A;500;R;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2124;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000220;-;N/A;N/A;500;R;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2125;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000221;-;N/A;N/A;500;R;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2126;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000222;-;N/A;N/A;500;R;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2127;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000223;-;N/A;N/A;500;R;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2128;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000224;-;N/A;N/A;500;R;Arah kecil bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2129;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000225;-;N/A;N/A;500;S;Arah besar atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2130;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000226;-;N/A;N/A;500;S;Arah besar atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2131;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000227;-;N/A;N/A;500;S;Arah besar bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2132;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000228;-;N/A;N/A;500;S;Arah besar bawah dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2133;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000229;-;N/A;N/A;500;S;Arah kecil atas luar;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2134;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000230;-;N/A;N/A;500;S;Arah kecil atas dalam;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
2135;C1;Dead End Compression Joint;TRS 500kV MUARATAWAR-SUKATANI;TOWER SUTET 500kV MRTWR-SKTNI #0013;C1351816926900000231;-;N/A;N/A;500;S;Arah kecil bawah atas;TRS 500kV MRTWR-SKTNI #2;PHT 2;-;-;-;-;-;-;-;-
